0,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0,3.25,3.5,3.75,4.0,4.25,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.25,9.5,9.75,10.0,10.25,10.5,10.75,11.0,11.25,11.5,11.75,12.0,12.25,12.5,12.75,13.0,13.25,13.5,13.75,14.0,14.25,14.5,14.75,15.0,15.25,15.5,15.75,16.0,16.25,16.5,16.75,17.0,17.25,17.5,17.75,18.0,18.25,18.5,18.75,19.0,19.25,19.5,19.75,20.0,20.25,20.5,20.75,21.0,21.25,21.5,21.75,22.0,22.25,22.5,22.75,23.0,23.25,23.5,23.75,24.0,24.25,24.5,24.75,25.0,25.25,25.5,25.75,26.0,26.25,26.5,26.75,27.0,27.25,27.5,27.75,28.0,28.25,28.5,28.75,29.0,29.25,29.5,29.75,30.0,30.25,30.5,30.75,31.0,31.25,31.5,31.75,32.0,32.25,32.5,32.75,33.0,33.25,33.5,33.75,34.0,34.25,34.5,34.75,35.0,35.25,35.5,35.75,36.0,36.25,36.5,36.75,37.0,37.25,37.5,37.75,38.0,38.25,38.5,38.75,39.0,39.25,39.5,39.75,40.0,40.25,40.5,40.75,41.0,41.25,41.5,41.75,42.0,42.25,42.5,42.75,43.0,43.25,43.5,43.75,44.0,44.25,44.5,44.75,45.0,45.25,45.5,45.75,46.0,46.25,46.5,46.75,47.0,47.25,47.5,47.75,48.0,48.25,48.5,48.75
c_revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c_cost,0.4,0.25,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.12,0.19,0.22,0.25,0.28,0.27,0.25,0.24,0.22,0.2,0.17,0.14,0.13,0.14,0.25,0.07,0.13,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.06,0.01,-0.01,0.01,-0.0,0.01,0.13,0.05,0.13,0.21,0.28,0.19,0.38,0.44,0.42,0.39,0.11,0.19,0.1,0.14,0.15,0.15,0.16,0.4,0.16,0.12,0.09,0.16,0.02,0.1,0.19,0.05,0.12,0.13,0.14,0.18,0.19,0.21,0.2,0.2,0.19,0.19,0.33,0.23,0.18,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.19,0.22,0.39,0.24,0.27,0.25,0.24,0.22,0.2,0.17,0.14,0.13,0.13,0.13,0.24,0.16,0.12,0.11,0.11,0.1,0.1,0.11,0.11,0.11,0.07,0.21,0.0,0.03,0.0,0.04,0.16,0.05,0.13,0.27,0.11,0.16,0.16,0.13,0.18,0.18,0.11,0.2,0.07,0.14,0.15,0.26,0.38,0.16,0.14,0.21,0.42,0.07,0.08,0.18,0.42,0.11,0.12,0.13,0.14,0.18,0.19,0.21,0.2,0.2,0.19,0.33,0.15,0.19,0.18,0.17,0.16,0.16,0.16,0.3,0.19
c_el_cost_ch,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,1.65,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.09,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06
total_costs_ph,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,16.01,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.755,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.715,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,15.771,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,14.548,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.747,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.877,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.995,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.918,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.873,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.485,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875,15.875
P_HP_1,0.0,401.81,248.53,247.2,245.87,246.14,245.97,245.79,245.62,245.65,245.49,245.32,245.16,244.43,243.72,243.0,242.38,241.5,240.75,481.34,184.96,238.02,236.95,235.88,234.81,232.55,230.8,229.06,227.32,204.39,170.13,190.76,169.34,183.86,299.11,0.0,167.32,166.31,166.47,187.66,192.61,183.05,178.95,176.32,173.7,160.64,159.0,164.87,243.93,166.14,172.42,208.65,0.0,174.47,194.31,292.56,173.62,447.97,618.68,619.69,620.7,180.0,204.49,0.0,158.75,159.25,159.76,160.33,204.12,211.98,161.77,162.68,240.59,0.0,185.08,241.48,0.0,171.31,186.19,201.0,186.82,187.25,236.27,222.14,227.46,224.76,225.72,456.3,306.72,228.1,229.59,231.07,232.56,232.45,232.45,232.45,268.67,249.86,248.53,247.2,245.87,246.14,245.97,245.79,245.62,245.65,245.49,245.32,245.16,244.43,243.72,243.0,242.38,241.5,240.75,240.0,239.25,238.02,236.95,472.93,172.36,232.55,230.8,229.06,227.32,204.39,170.13,191.58,169.34,168.83,181.05,280.86,167.32,171.55,179.66,187.66,192.61,183.05,178.95,176.32,173.7,175.28,416.47,163.73,276.57,166.14,155.47,250.2,0.0,174.47,295.42,0.0,0.0,154.46,154.71,199.13,257.75,180.0,227.26,0.0,158.75,168.44,270.01,477.38,160.76,176.63,247.7,648.93,162.78,163.03,241.18,653.97,163.79,164.04,171.88,201.0,186.82,187.25,236.27,222.14,227.46,224.76,454.39,165.93,227.63,228.1,229.59,231.07,232.56,232.45,466.78,308.21
P_HP_2,0.0,685.37,424.06,421.93,419.81,419.84,419.12,418.4,417.67,417.45,416.89,416.33,415.78,414.68,413.61,412.54,411.61,410.25,409.11,818.25,314.52,405.03,403.48,401.93,400.38,396.92,394.34,391.77,389.2,350.31,291.9,327.63,291.13,316.54,515.7,0.0,289.29,288.37,289.48,327.28,336.9,320.41,313.48,309.1,304.73,283.2,281.7,293.58,436.58,297.47,308.84,373.88,0.0,313.01,348.89,525.71,312.24,804.97,1110.85,1111.77,1112.69,321.78,364.55,0.0,281.47,281.93,282.39,282.97,359.72,373.01,284.23,285.39,421.45,0.0,323.73,422.07,0.0,298.98,324.72,350.29,325.34,325.73,410.57,385.59,394.41,389.86,391.66,792.06,532.59,394.94,396.39,397.83,399.28,399.09,399.09,399.09,458.11,426.18,424.06,421.93,419.81,419.84,419.12,418.4,417.67,417.45,416.89,416.33,415.78,414.68,413.61,412.54,411.61,410.25,409.11,407.98,406.84,405.03,403.48,805.85,293.89,396.92,394.34,391.77,389.2,350.31,291.9,329.03,291.13,290.67,312.14,484.92,289.29,297.46,312.42,327.28,336.9,320.41,313.48,309.1,304.73,309.02,737.85,291.55,495.0,297.47,278.48,448.34,0.0,313.01,530.42,0.0,0.0,277.56,277.79,357.25,462.04,321.78,405.14,0.0,281.47,298.2,477.28,842.55,283.31,310.8,435.2,1138.45,285.15,285.38,421.86,1143.05,286.07,286.3,299.76,350.29,325.34,325.73,410.57,385.59,394.41,389.86,788.44,288.03,395.26,394.94,396.39,397.83,399.28,399.09,801.4,529.15
T_HP_VL,0.0,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,338.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,313.15,313.15,313.15,313.15,343.15,0.0,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,343.15,338.15,313.15,343.15,0.0,313.15,343.15,338.15,313.15,343.15,338.15,338.15,338.15,313.15,343.15,0.0,313.15,313.15,313.15,313.15,338.15,313.15,313.15,313.15,343.15,0.0,313.15,343.15,0.0,313.15,313.15,313.15,313.15,313.15,343.15,343.15,343.15,343.15,343.15,343.15,338.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,338.15,343.15,343.15,343.15,343.15,343.15,313.15,313.15,313.15,313.15,313.15,343.15,338.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,313.15,343.15,338.15,343.15,338.15,338.15,343.15,0.0,313.15,343.15,0.0,0.0,313.15,313.15,343.15,338.15,313.15,343.15,0.0,313.15,313.15,343.15,338.15,313.15,313.15,343.15,338.15,313.15,313.15,343.15,338.15,313.15,313.15,313.15,313.15,313.15,313.15,343.15,343.15,343.15,343.15,343.15,338.15,343.15,343.15,343.15,343.15,343.15,343.15,343.15,338.15
HP_off,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP_mode1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HP_mode2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
HP_TWW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COP_1,9.07,9.07,9.08,9.09,9.09,9.07,9.05,9.03,9.01,9.0,8.99,8.97,8.96,8.97,8.97,8.98,8.99,8.99,9.0,9.01,9.01,9.03,9.04,9.05,9.07,9.09,9.11,9.13,9.15,9.17,9.19,9.21,9.23,9.25,9.28,9.31,9.34,9.4,9.45,9.51,9.57,9.58,9.6,9.61,9.63,9.73,9.83,9.93,10.03,10.04,10.05,10.06,10.07,10.08,10.1,10.12,10.13,10.12,10.1,10.08,10.07,10.01,9.95,9.9,9.84,9.81,9.78,9.75,9.72,9.69,9.66,9.63,9.6,9.58,9.57,9.55,9.54,9.53,9.51,9.5,9.48,9.46,9.44,9.42,9.4,9.4,9.41,9.42,9.42,9.37,9.31,9.25,9.2,9.2,9.2,9.2,9.07,9.07,9.08,9.09,9.09,9.07,9.05,9.03,9.01,9.0,8.99,8.97,8.96,8.97,8.97,8.98,8.99,8.99,9.0,9.01,9.01,9.03,9.04,9.05,9.07,9.09,9.11,9.13,9.15,9.17,9.19,9.21,9.23,9.25,9.28,9.31,9.34,9.4,9.45,9.51,9.57,9.58,9.6,9.61,9.63,9.73,9.83,9.93,10.03,10.04,10.05,10.06,10.07,10.08,10.1,10.12,10.13,10.12,10.1,10.08,10.07,10.01,9.95,9.9,9.84,9.81,9.78,9.75,9.72,9.69,9.66,9.63,9.6,9.58,9.57,9.55,9.54,9.53,9.51,9.5,9.48,9.46,9.44,9.42,9.4,9.4,9.41,9.42,9.42,9.37,9.31,9.25,9.2,9.2,9.2,9.2
COP_2,5.32,5.32,5.32,5.32,5.32,5.32,5.31,5.31,5.3,5.3,5.29,5.29,5.28,5.29,5.29,5.29,5.29,5.29,5.3,5.3,5.3,5.3,5.31,5.31,5.32,5.32,5.33,5.34,5.34,5.35,5.35,5.36,5.37,5.38,5.38,5.39,5.4,5.42,5.44,5.45,5.47,5.48,5.48,5.48,5.49,5.52,5.55,5.58,5.61,5.61,5.61,5.61,5.62,5.62,5.62,5.63,5.63,5.63,5.62,5.62,5.62,5.6,5.58,5.57,5.55,5.54,5.53,5.52,5.52,5.51,5.5,5.49,5.48,5.48,5.47,5.47,5.46,5.46,5.45,5.45,5.44,5.44,5.43,5.42,5.42,5.42,5.42,5.42,5.43,5.41,5.39,5.38,5.36,5.36,5.36,5.36,5.32,5.32,5.32,5.32,5.32,5.32,5.31,5.31,5.3,5.3,5.29,5.29,5.28,5.29,5.29,5.29,5.29,5.29,5.3,5.3,5.3,5.3,5.31,5.31,5.32,5.32,5.33,5.34,5.34,5.35,5.35,5.36,5.37,5.38,5.38,5.39,5.4,5.42,5.44,5.45,5.47,5.48,5.48,5.48,5.49,5.52,5.55,5.58,5.61,5.61,5.61,5.61,5.62,5.62,5.62,5.63,5.63,5.63,5.62,5.62,5.62,5.6,5.58,5.57,5.55,5.54,5.53,5.52,5.52,5.51,5.5,5.49,5.48,5.48,5.47,5.47,5.46,5.46,5.45,5.45,5.44,5.44,5.43,5.42,5.42,5.42,5.42,5.42,5.43,5.41,5.39,5.38,5.36,5.36,5.36,5.36
Q_TWW_Loss,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,18,18,17,17,17,17,17,19,19,18,18,18,18,21,20,20,17,22,19,19,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,17,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,19,19,19,21,21,22,24,23,23,23,23,23,22,22,22,22,24,24,24,24,21,21,21,25,24,24,24,22,21,21,21,19,18,18,18,18,18,18,18,18,17,17,17,19,19,18,18,18,18,18,18,18
Q_Penalty_TWW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TWW_Penalty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T_Mean_Next,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94,279.94
